y_test,y_pred
0.783513043478261,0.965772823876566
0.0,0.2053373572454265
-0.7355428571428572,-0.5187260165985792
0.4290666666666667,0.4323232138760632
1.4302222222222225,1.768818957275945
0.6774736842105263,1.012839984360634
0.5148800000000001,0.9349924657521166
0.1354947368421052,0.2986525175459354
1.2194526315789471,0.8683856799461521
0.5720888888888889,1.3874595007824477
0.7355428571428572,0.5432238368750724
1.1033142857142857,1.5237973460025949
0.904518918918919,-0.2664253263362085
-0.792123076923077,-0.3750481666823625
-2.096787600152455,0.5615056672661952
0.2340363636363636,0.19963272713271718
0.7474064516129033,0.007079319728118649
0.2145333333333333,0.38779210346965687
1.8642206896551723,0.7208169393541202
0.0,0.14774948937589438
1.0297600000000002,0.47820907884836794
-0.2491354838709677,-0.30118903749698445
2.014747826086957,1.0260852900993762
1.7439483870967742,0.8588522689277709
1.1441777777777775,0.8062924764454183
1.208391836734694,0.12213214903022618
0.3218,-0.05624559365499171
0.5419789473684211,0.14154126248335042
1.1841306037833637,0.6628265319605278
1.2872,1.1271165540451153
0.6436000000000001,1.1037287032348817
0.7355428571428572,0.01452043069721004
0.5148800000000001,0.48156991002524663
1.0488296296296298,0.2718086593220306
0.7021090909090909,0.49758904093271056
-0.3357913043478261,-0.19639138093889041
0.9484631578947368,0.8059343547924732
0.3900606060606061,0.3560021460708482
0.0468072727272727,-1.3185379062139648
-1.54464,0.16791647419088818
2.231146666666667,1.2250747806340365
1.1777189099917424,-0.037689804022989826
-1.54464,-0.5122878787258068
0.5720888888888889,0.32850521580410513
-0.4290666666666667,0.7374723419067652
-0.7021090909090909,-0.25294720339737675
0.0,1.1496577544205395
-0.2145333333333333,-0.15381108395755472
0.102976,0.3733138463286391
0.5148800000000001,0.8854466546546744
0.102976,0.18192202850559794
1.0141575757575758,0.16786847206238642
-0.4290666666666667,0.11690965732849809
0.7989517241379311,0.42464759401753654
0.0,0.5104091530389486
0.1225904761904762,-0.3476145273928286
1.0297600000000002,1.4002234509207416
-0.3677714285714286,-0.11125916924664303
0.3677714285714286,-0.24004088969005188
-0.9901538461538464,-0.275792999444894
-0.7571764705882353,-0.16697295057592598
1.3770046511627907,-0.46437723984155854
-0.8581333333333334,-0.2739165331651032
0.2145333333333333,0.11641098705838929
1.1441777777777775,0.6352471408979615
-0.5148800000000001,0.49785685069928065
0.9194285714285716,-0.14663851979857934
0.9654,0.2541168723356403
